-8.73825,42.82776,,
-8.73798,42.83492,,
-8.73756,39.25382,,
-8.73747,42.2196,,
-8.73675,42.22895,,
-8.7366,40.39218,,
-8.73659,42.87655,,
-8.73593,42.92124,,
-8.73575,42.86098,,
-8.73574,39.3191,,
-8.73549,40.3986,,
-8.73462,42.59329,,
-8.73355,38.00327,,
-8.73298,41.99955,,
-8.73288,39.88884,,
-8.73267,41.42024,,
-8.73223,39.30696,,
-8.73218,42.91936,,
-8.73174,42.41808,,
-8.73116,39.05117,,
-8.73106,42.30878,,
-8.73083,41.37361,,
-8.73008,39.05385,,
-8.72948,42.23792,,
-8.72884,43.19242,,
-8.72874,42.03588,,
-8.72861,40.4356,,
-8.72774,42.53553,,
-8.72768,42.20894,,
-8.72742,39.82104,,
-8.72694,42.41944,,
-8.72669,42.20169,,
-8.72656,42.20362,,
-8.72628,42.21738,,
-8.72626,42.15066,,
-8.72577,42.57556,,
-8.72467,42.2407,,
-8.72392,42.22339,,
-8.7236,41.47114,,
-8.72338,42.23895,,
-8.723106,42.198,,
-8.72285,39.81263,,
-8.72218,39.82849,,
-8.72142,42.20083,,
-8.72129,41.96022,,
-8.72117,41.46007,,
-8.72106,42.19189,,
-8.72084,40.29863,,
-8.71957,42.90986,,
-8.71942,42.18382,,
-8.71925,39.83001,,
-8.7191,42.24072,,
-8.71909,42.16314,,
-8.71846,42.19255,,
-8.71833,42.19684,,
-8.71805,42.90893,,
-8.71801,43.2304,,
-8.71771,42.22745,,
-8.71748,42.22752,,
-8.71686,42.23646,,
-8.71678,42.18623,,
-8.71583,42.18312,,
-8.7156,42.72794,,
-8.71555,39.83792,,
-8.71441,42.22075,,
-8.71433,39.71876,,
-8.71411,42.23967,,
-8.71386,42.22165,,
-8.71361,42.59361,,
-8.71329,38.00933,,
-8.71299,42.38626,,
-8.71287,42.50857,,
-8.71253,42.16993,,
-8.71233,39.10163,,
-8.71224,42.56371,,
-8.71205,39.85419,,
-8.71205,42.22311,,
-8.7116,39.2637,,
-8.71119,39.84211,,
-8.71112,42.18608,,
-8.71067,39.8426,,
-8.70972,42.59333,,
-8.70966,42.52281,,
-8.70942,39.71098,,
-8.70828,42.42776,,
-8.70726,39.86113,,
-8.70702,42.22119,,
-8.707,39.84518,,
-8.70694,39.21167,,
-8.70654,39.63876,,
-8.7065,41.99222,,
-8.70641,42.55426,,
-8.70565,42.22504,,
-8.70534,42.66897,,
-8.7047,39.26014,,
-8.70401,42.22593,,
-8.70391,39.53666,,
-8.70389,39.23667,,
-8.7036,42.57941,,
-8.70342,42.1645,,
-8.70315,37.14882,,
-8.70294,42.21797,,
-8.70269,42.22659,,
-8.70175,42.23511,,
-8.70147,41.25984,,
-8.70144,41.26421,,
-8.70095,41.31287,,
-8.70057,42.6799,,
-8.70049,39.85862,,
-8.70032,42.07394,,
-8.70032,42.07394,,
-8.69976,42.21503,,
-8.69917,39.23944,,
-8.69895,39.24771,,
-8.69849,40.46884,,
-8.6984,41.30929,,
-8.69828,39.64412,,
-8.6974,40.47159,,
-8.69735,39.86398,,
-8.69709,41.25048,,
-8.697,40.47268,,
-8.69695,39.13665,,
-8.69666,39.2794,,
-8.69645,39.22807,,
-8.69639,39.25083,,
-8.69604,41.99405,,
-8.69586,42.24697,,
-8.69556,39.26056,,
-8.6953,39.2476,,
-8.69518,41.23129,,
-8.6948,39.62395,,
-8.69477,39.22194,,
-8.69435,38.86457,,
-8.69423,42.52088,,
-8.69361,42.20704,,
-8.69359,41.4925,,
-8.69326,42.18424,,
-8.69297,41.5724,,
-8.69285,41.4953,,
-8.69274,39.62222,,
-8.69194,39.23083,,
-8.6918,40.48109,,
-8.69169,43.21141,,
-8.69135,40.40962,,
-8.69074,39.63561,,
-8.6907,42.84761,,
-8.69044,42.25069,,
-8.69035,41.19277,,
-8.68978,42.51606,,
-8.6885,42.25205,,
-8.68838,42.37308,,
-8.68814,38.8687,,
-8.68805,41.49721,,
-8.68796,43.13842,,
-8.68781,41.29224,,
-8.68735,39.66293,,
-8.68715,39.65265,,
-8.6871,37.11015,,
-8.68693,42.06143,,
-8.68693,42.06143,,
-8.68653,37.11029,,
-8.68641,41.99975,,
-8.68622,39.6696,,
-8.68612,40.49083,,
-8.686,39.68422,,
-8.68587,42.5151,,
-8.68577,42.25148,,
-8.68546,42.25187,,
-8.68528,42.89028,,
-8.68524,43.20428,,
-8.68509,41.19773,,
-8.68484,42.22954,,
-8.6846,42.21746,,
